Detail URL,Name,Image,Item#,Reviews,Brand,Price($),Details,Features,Brand Name,Manufacturer No,No of Reviews,Review Title,Review Content,Review By,Review On
https://www.allegromedical.com/products/brazos-free-form-hickory-walking-sticks-trekking-poles/,Brazos Free Form Hickory Walking Sticks - Trekking Poles - 58,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/7/6/762-6567b.jpg,762 6567,Be the first to review this product,Brazos,14.110000,"AllegroMedical.com presents The Brazos Free Form Hickory Walking Sticks. Hickory’s strength and flexibility make this a choice cane for those seeking a strong, sturdy walking aid. The Brazos walking sticks are beautifully hand-crafted and certain to be a conversation starter. This strong, solid walking stick is one of our best-sellers for good reason. Its rugged beauty will appeal to you if you're an outdoorsman trekking on a difficult trail or a casual walker looking for support and protection.You'll be the envy of your walking group. Pick one up today for yourself or a loved one.,Special Features,:,Hickory is a strong, durable wood that is able to withstand the most strenuous conditions. Its unparalleled strength has made it a wood of choice for tool handles, bows, and baseball bats.,The Free Form Hickory Walking Stick is made from the finest wood that is meticulously cut, sanded, and sprayed with a protective clear coat lacquer to bring out its natural beauty.,The leather strap at the top helps you get a secure grip on the walking stick. The rubber tip helps you gain more traction.
,Each walking stick is made in the USA by master woodworkers. Handcrafted, one at a time, so no two are exactly alike. Comes in four convenient sizes or can be easily sized down with a hand saw. ,Size a Walking Stick,Sizing a walking stick is, in many ways, subjective; however, through years of experience, we have developed some basic parameters -- suggestions, really -- for choosing a correct walking stick size:
,For people who are shorter than 4' 8"", we generally recommend a 41-inch stick.,For people who are shorter than 5' 4"", we recommend a 48-inch stick.,For people who are between 5' 4"" and 5' 11"", we recommend a 55-inch stick.,For adults over 5' 11"", we recommend a 58-inch stick.
","Hand-crafted in the USA,Includes a black rubber tip,Functional as well as elegant,Lifetime Warranty",Brazos,602-3000-1124,,,,,
https://www.allegromedical.com/products/apex-carex-healthcare-self-standing-cane-tip-each/,APEX/CAREX Healthcare Self Standing Cane Tip - Each,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/8/_82_99_apex-carex-healthcare-self-standing-cane-tip-565184-medium_0.jpg,762 0150,,Apex/Carex Healthcare,$10.97,"Now you know longer need to search for a wall or chair to lean your cane against, because the ,Apex/Carex Healthcare Self Standing Cane Tip, allows your cane to stand by itself!,Just slip the cane tip on and watch your cane stand all on its own. This cane tip is made of sturdy, non-slip material which gives you additional stability and won't leave unwanted black marks on the floor.
,
,Features include:
,Allows your cane to stand on its own,Sturdy, non-slip rubber gives extra stability and doesn't leave black marks on floors,Fits all 3/4” and 7/8” cane shafts,Low profile - smaller than a standard Quad Cane,Packaging dimensions: 8.00”h x 5.00”w x 4.00”d","Allows your cane to stand by itself,Made of sturdy, non-slip rubber which gives extra stability and doesn't leave black marks on floors,Fits all 3/4” and 7/8” cane shafts,Low profile - smaller than a standard Quad Cane",Apex/Carex Healthcare,A708-00,3,,,,
https://www.allegromedical.com/products/stander-security-pole-and-curve-grab-bar/,Stander Cane - Right,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/1/4/141-0220a.jpg,141 0220,,Stander Inc,220.660000,"The ,Stander Inc Security Pole with Curved Grab Bar, offers secure, safe support for sitting, standing or transferring. If you have a low couch or chair that has become hard to rise from, install the Security Pole with Curved Grab Bar from Stander Inc! It works great at your bedside and in the bathroom. And because no wall mounts are needed, you can use it anywhere in your home, exactly where it is needed. When you want to get up, use the Curved Grab Bar to rise to a standing position. The 4 handles of the Curved Grab Bar let you 'climb' to a standing position while also providing support as you get your footing. The Curved Grab Bar also pivots, locking in place at 8 points (every 45º). Installation is simple and secure. The floor to ceiling Security Pole is tension mounted and comes with its own wrench so no other tools are required. It is not necessary but, If desired, the ceiling mount can be permanently installed with the included wood screws.,Security Pole & Curve Grab Bar Features:,2 products in 1: Floor to ceiling pole with pivoting Curve Grab Bar that locks in place at 8 different positions, every 45 degrees,Adjustable: fits ceiling heights 7ft to 10ft,Portable: Main pole easily separates into two 53"" pieces making it easy to transport,Adaptable: No need for wall mounts, can be installed in virtually any area of a
room, exactly where it is needed,Security Pole & Curve Grab Bar Specifications:,Rust resistant zinc plated steel with Durable powder coat finish,Fits ceiling heights: range of 7-10 ft ceiling,Weight Capacity: 300lbs,Weight of Product: 20lbs,Package Dimensions: 54"" L x 12.5"" W x 2.75"" H","Minimal installation required,Use anywhere in your house where you need assistance,Safe support for sitting, standing or transferring",Stander Inc,"1100A, 7500-R",25,I would buy again.,Perfect to assist my husband to get out of bed independently. That's a plus for him and me!,Pat the bunny,8/15/12
https://www.allegromedical.com/products/stander-security-pole-and-curve-grab-bar/,Stander Cane - Right,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/1/4/141-0220a.jpg,141 0220,,Stander Inc,220.660000,"The ,Stander Inc Security Pole with Curved Grab Bar, offers secure, safe support for sitting, standing or transferring. If you have a low couch or chair that has become hard to rise from, install the Security Pole with Curved Grab Bar from Stander Inc! It works great at your bedside and in the bathroom. And because no wall mounts are needed, you can use it anywhere in your home, exactly where it is needed. When you want to get up, use the Curved Grab Bar to rise to a standing position. The 4 handles of the Curved Grab Bar let you 'climb' to a standing position while also providing support as you get your footing. The Curved Grab Bar also pivots, locking in place at 8 points (every 45º). Installation is simple and secure. The floor to ceiling Security Pole is tension mounted and comes with its own wrench so no other tools are required. It is not necessary but, If desired, the ceiling mount can be permanently installed with the included wood screws.,Security Pole & Curve Grab Bar Features:,2 products in 1: Floor to ceiling pole with pivoting Curve Grab Bar that locks in place at 8 different positions, every 45 degrees,Adjustable: fits ceiling heights 7ft to 10ft,Portable: Main pole easily separates into two 53"" pieces making it easy to transport,Adaptable: No need for wall mounts, can be installed in virtually any area of a
room, exactly where it is needed,Security Pole & Curve Grab Bar Specifications:,Rust resistant zinc plated steel with Durable powder coat finish,Fits ceiling heights: range of 7-10 ft ceiling,Weight Capacity: 300lbs,Weight of Product: 20lbs,Package Dimensions: 54"" L x 12.5"" W x 2.75"" H","Minimal installation required,Use anywhere in your house where you need assistance,Safe support for sitting, standing or transferring",Stander Inc,"1100A, 7500-R",25,What a solution to lifting my husband!,"Because of lower price I was able to purchase one by electric lounge chair, and one by the hospital bed in the bedroom Thank you so much.",none,8/4/12
https://www.allegromedical.com/products/stander-security-pole-and-curve-grab-bar/,Stander Cane - Right,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/1/4/141-0220a.jpg,141 0220,,Stander Inc,220.660000,"The ,Stander Inc Security Pole with Curved Grab Bar, offers secure, safe support for sitting, standing or transferring. If you have a low couch or chair that has become hard to rise from, install the Security Pole with Curved Grab Bar from Stander Inc! It works great at your bedside and in the bathroom. And because no wall mounts are needed, you can use it anywhere in your home, exactly where it is needed. When you want to get up, use the Curved Grab Bar to rise to a standing position. The 4 handles of the Curved Grab Bar let you 'climb' to a standing position while also providing support as you get your footing. The Curved Grab Bar also pivots, locking in place at 8 points (every 45º). Installation is simple and secure. The floor to ceiling Security Pole is tension mounted and comes with its own wrench so no other tools are required. It is not necessary but, If desired, the ceiling mount can be permanently installed with the included wood screws.,Security Pole & Curve Grab Bar Features:,2 products in 1: Floor to ceiling pole with pivoting Curve Grab Bar that locks in place at 8 different positions, every 45 degrees,Adjustable: fits ceiling heights 7ft to 10ft,Portable: Main pole easily separates into two 53"" pieces making it easy to transport,Adaptable: No need for wall mounts, can be installed in virtually any area of a
room, exactly where it is needed,Security Pole & Curve Grab Bar Specifications:,Rust resistant zinc plated steel with Durable powder coat finish,Fits ceiling heights: range of 7-10 ft ceiling,Weight Capacity: 300lbs,Weight of Product: 20lbs,Package Dimensions: 54"" L x 12.5"" W x 2.75"" H","Minimal installation required,Use anywhere in your house where you need assistance,Safe support for sitting, standing or transferring",Stander Inc,"1100A, 7500-R",25,Security Pole,"Pole allows 102 years of age senior to rise with personally felt security from prone or sitting position to standing upright. The grab bar of the pole is easily rotated, and locks securely. The pole was easy to install and adjust. Used at side of bed and chair.",Step Son,10/18/11
https://www.allegromedical.com/products/stander-security-pole-and-curve-grab-bar/,Stander Cane - Right,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/1/4/141-0220a.jpg,141 0220,,Stander Inc,220.660000,"The ,Stander Inc Security Pole with Curved Grab Bar, offers secure, safe support for sitting, standing or transferring. If you have a low couch or chair that has become hard to rise from, install the Security Pole with Curved Grab Bar from Stander Inc! It works great at your bedside and in the bathroom. And because no wall mounts are needed, you can use it anywhere in your home, exactly where it is needed. When you want to get up, use the Curved Grab Bar to rise to a standing position. The 4 handles of the Curved Grab Bar let you 'climb' to a standing position while also providing support as you get your footing. The Curved Grab Bar also pivots, locking in place at 8 points (every 45º). Installation is simple and secure. The floor to ceiling Security Pole is tension mounted and comes with its own wrench so no other tools are required. It is not necessary but, If desired, the ceiling mount can be permanently installed with the included wood screws.,Security Pole & Curve Grab Bar Features:,2 products in 1: Floor to ceiling pole with pivoting Curve Grab Bar that locks in place at 8 different positions, every 45 degrees,Adjustable: fits ceiling heights 7ft to 10ft,Portable: Main pole easily separates into two 53"" pieces making it easy to transport,Adaptable: No need for wall mounts, can be installed in virtually any area of a
room, exactly where it is needed,Security Pole & Curve Grab Bar Specifications:,Rust resistant zinc plated steel with Durable powder coat finish,Fits ceiling heights: range of 7-10 ft ceiling,Weight Capacity: 300lbs,Weight of Product: 20lbs,Package Dimensions: 54"" L x 12.5"" W x 2.75"" H","Minimal installation required,Use anywhere in your house where you need assistance,Safe support for sitting, standing or transferring",Stander Inc,"1100A, 7500-R",25,Great Product,My mom had a stroke and it has worked great for toilet and shower transfers to hold onto with great stability and does not take up alot of precious bathroom space.,Joyce,9/27/11
https://www.allegromedical.com/products/stander-security-pole-and-curve-grab-bar/,Stander Cane - Right,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/1/4/141-0220a.jpg,141 0220,,Stander Inc,220.660000,"The ,Stander Inc Security Pole with Curved Grab Bar, offers secure, safe support for sitting, standing or transferring. If you have a low couch or chair that has become hard to rise from, install the Security Pole with Curved Grab Bar from Stander Inc! It works great at your bedside and in the bathroom. And because no wall mounts are needed, you can use it anywhere in your home, exactly where it is needed. When you want to get up, use the Curved Grab Bar to rise to a standing position. The 4 handles of the Curved Grab Bar let you 'climb' to a standing position while also providing support as you get your footing. The Curved Grab Bar also pivots, locking in place at 8 points (every 45º). Installation is simple and secure. The floor to ceiling Security Pole is tension mounted and comes with its own wrench so no other tools are required. It is not necessary but, If desired, the ceiling mount can be permanently installed with the included wood screws.,Security Pole & Curve Grab Bar Features:,2 products in 1: Floor to ceiling pole with pivoting Curve Grab Bar that locks in place at 8 different positions, every 45 degrees,Adjustable: fits ceiling heights 7ft to 10ft,Portable: Main pole easily separates into two 53"" pieces making it easy to transport,Adaptable: No need for wall mounts, can be installed in virtually any area of a
room, exactly where it is needed,Security Pole & Curve Grab Bar Specifications:,Rust resistant zinc plated steel with Durable powder coat finish,Fits ceiling heights: range of 7-10 ft ceiling,Weight Capacity: 300lbs,Weight of Product: 20lbs,Package Dimensions: 54"" L x 12.5"" W x 2.75"" H","Minimal installation required,Use anywhere in your house where you need assistance,Safe support for sitting, standing or transferring",Stander Inc,"1100A, 7500-R",25,Serves a purpose,"Cut down bathtub side to allow entry by elder, added this product to provide assistance in and out of the tub. The area exposed by expanding to a 9 foot ceiling is unpainted so must be finished to fit the room.",Fats,9/24/11
https://www.allegromedical.com/products/stander-security-pole-and-curve-grab-bar/,Stander Cane - Right,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/1/4/141-0220a.jpg,141 0220,,Stander Inc,220.660000,"The ,Stander Inc Security Pole with Curved Grab Bar, offers secure, safe support for sitting, standing or transferring. If you have a low couch or chair that has become hard to rise from, install the Security Pole with Curved Grab Bar from Stander Inc! It works great at your bedside and in the bathroom. And because no wall mounts are needed, you can use it anywhere in your home, exactly where it is needed. When you want to get up, use the Curved Grab Bar to rise to a standing position. The 4 handles of the Curved Grab Bar let you 'climb' to a standing position while also providing support as you get your footing. The Curved Grab Bar also pivots, locking in place at 8 points (every 45º). Installation is simple and secure. The floor to ceiling Security Pole is tension mounted and comes with its own wrench so no other tools are required. It is not necessary but, If desired, the ceiling mount can be permanently installed with the included wood screws.,Security Pole & Curve Grab Bar Features:,2 products in 1: Floor to ceiling pole with pivoting Curve Grab Bar that locks in place at 8 different positions, every 45 degrees,Adjustable: fits ceiling heights 7ft to 10ft,Portable: Main pole easily separates into two 53"" pieces making it easy to transport,Adaptable: No need for wall mounts, can be installed in virtually any area of a
room, exactly where it is needed,Security Pole & Curve Grab Bar Specifications:,Rust resistant zinc plated steel with Durable powder coat finish,Fits ceiling heights: range of 7-10 ft ceiling,Weight Capacity: 300lbs,Weight of Product: 20lbs,Package Dimensions: 54"" L x 12.5"" W x 2.75"" H","Minimal installation required,Use anywhere in your house where you need assistance,Safe support for sitting, standing or transferring",Stander Inc,"1100A, 7500-R",25,Great Product,Dose as advertise,Richard,8/14/11
https://www.allegromedical.com/products/stander-security-pole-and-curve-grab-bar/,Stander Cane - Right,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/1/4/141-0220a.jpg,141 0220,,Stander Inc,220.660000,"The ,Stander Inc Security Pole with Curved Grab Bar, offers secure, safe support for sitting, standing or transferring. If you have a low couch or chair that has become hard to rise from, install the Security Pole with Curved Grab Bar from Stander Inc! It works great at your bedside and in the bathroom. And because no wall mounts are needed, you can use it anywhere in your home, exactly where it is needed. When you want to get up, use the Curved Grab Bar to rise to a standing position. The 4 handles of the Curved Grab Bar let you 'climb' to a standing position while also providing support as you get your footing. The Curved Grab Bar also pivots, locking in place at 8 points (every 45º). Installation is simple and secure. The floor to ceiling Security Pole is tension mounted and comes with its own wrench so no other tools are required. It is not necessary but, If desired, the ceiling mount can be permanently installed with the included wood screws.,Security Pole & Curve Grab Bar Features:,2 products in 1: Floor to ceiling pole with pivoting Curve Grab Bar that locks in place at 8 different positions, every 45 degrees,Adjustable: fits ceiling heights 7ft to 10ft,Portable: Main pole easily separates into two 53"" pieces making it easy to transport,Adaptable: No need for wall mounts, can be installed in virtually any area of a
room, exactly where it is needed,Security Pole & Curve Grab Bar Specifications:,Rust resistant zinc plated steel with Durable powder coat finish,Fits ceiling heights: range of 7-10 ft ceiling,Weight Capacity: 300lbs,Weight of Product: 20lbs,Package Dimensions: 54"" L x 12.5"" W x 2.75"" H","Minimal installation required,Use anywhere in your house where you need assistance,Safe support for sitting, standing or transferring",Stander Inc,"1100A, 7500-R",25,Very helpful and super easy to put up.,Helps my husband transfer.,Jackie,7/14/11
https://www.allegromedical.com/products/stander-security-pole-and-curve-grab-bar/,Stander Cane - Right,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/1/4/141-0220a.jpg,141 0220,,Stander Inc,220.660000,"The ,Stander Inc Security Pole with Curved Grab Bar, offers secure, safe support for sitting, standing or transferring. If you have a low couch or chair that has become hard to rise from, install the Security Pole with Curved Grab Bar from Stander Inc! It works great at your bedside and in the bathroom. And because no wall mounts are needed, you can use it anywhere in your home, exactly where it is needed. When you want to get up, use the Curved Grab Bar to rise to a standing position. The 4 handles of the Curved Grab Bar let you 'climb' to a standing position while also providing support as you get your footing. The Curved Grab Bar also pivots, locking in place at 8 points (every 45º). Installation is simple and secure. The floor to ceiling Security Pole is tension mounted and comes with its own wrench so no other tools are required. It is not necessary but, If desired, the ceiling mount can be permanently installed with the included wood screws.,Security Pole & Curve Grab Bar Features:,2 products in 1: Floor to ceiling pole with pivoting Curve Grab Bar that locks in place at 8 different positions, every 45 degrees,Adjustable: fits ceiling heights 7ft to 10ft,Portable: Main pole easily separates into two 53"" pieces making it easy to transport,Adaptable: No need for wall mounts, can be installed in virtually any area of a
room, exactly where it is needed,Security Pole & Curve Grab Bar Specifications:,Rust resistant zinc plated steel with Durable powder coat finish,Fits ceiling heights: range of 7-10 ft ceiling,Weight Capacity: 300lbs,Weight of Product: 20lbs,Package Dimensions: 54"" L x 12.5"" W x 2.75"" H","Minimal installation required,Use anywhere in your house where you need assistance,Safe support for sitting, standing or transferring",Stander Inc,"1100A, 7500-R",25,Met my hopes and expectations,Bathroom has,Juno,6/27/11
https://www.allegromedical.com/products/stander-security-pole-and-curve-grab-bar/,Stander Cane - Right,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/1/4/141-0220a.jpg,141 0220,,Stander Inc,220.660000,"The ,Stander Inc Security Pole with Curved Grab Bar, offers secure, safe support for sitting, standing or transferring. If you have a low couch or chair that has become hard to rise from, install the Security Pole with Curved Grab Bar from Stander Inc! It works great at your bedside and in the bathroom. And because no wall mounts are needed, you can use it anywhere in your home, exactly where it is needed. When you want to get up, use the Curved Grab Bar to rise to a standing position. The 4 handles of the Curved Grab Bar let you 'climb' to a standing position while also providing support as you get your footing. The Curved Grab Bar also pivots, locking in place at 8 points (every 45º). Installation is simple and secure. The floor to ceiling Security Pole is tension mounted and comes with its own wrench so no other tools are required. It is not necessary but, If desired, the ceiling mount can be permanently installed with the included wood screws.,Security Pole & Curve Grab Bar Features:,2 products in 1: Floor to ceiling pole with pivoting Curve Grab Bar that locks in place at 8 different positions, every 45 degrees,Adjustable: fits ceiling heights 7ft to 10ft,Portable: Main pole easily separates into two 53"" pieces making it easy to transport,Adaptable: No need for wall mounts, can be installed in virtually any area of a
room, exactly where it is needed,Security Pole & Curve Grab Bar Specifications:,Rust resistant zinc plated steel with Durable powder coat finish,Fits ceiling heights: range of 7-10 ft ceiling,Weight Capacity: 300lbs,Weight of Product: 20lbs,Package Dimensions: 54"" L x 12.5"" W x 2.75"" H","Minimal installation required,Use anywhere in your house where you need assistance,Safe support for sitting, standing or transferring",Stander Inc,"1100A, 7500-R",25,What you see is what you get.,[...] It was easy to assemble. Now my mother can get out of her bed without any help. And she show's it off to everybody.,Moms Helper,12/16/10
https://www.allegromedical.com/products/heavy-duty-folding-cane-lightweight-adjustable-with-t-handle-each/,Heavy Duty Folding Cane Lightweight Adjustable with T Handle - Each,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/e/_ef_50_heavy-duty-folding-cane-lightweight-adjustable-with-t-handle-569413-medium_0.jpg,762 6554,Be the first to review this product,Drive,$29.64,"AllegroMedical.com presents The Heavy Duty Folding Cane Lightweight Adjustable with T Handle by Drive Medical. The Heavy Duty Bariatric T Handle Folding Cane from Drive Medical doesn't skimp on style or strength. Great for use on the go, the cane's sleek black finish is a look that you are sure to love. With a 500 pound weight capacity, this sturdy cane will support you throughout your daily life. Unlike other heavy duty canes on the market, this cane quickly and easily folds into four pieces to make transportation and storage a cinch.,Features and Benefits,Cane folds into 4 convenient parts for easy storage,Attractive plastic handle with brass collar,Manufactured with heavy duty steel tubing,Comes with plastic clip to hang cane when folded,Handle height adjusts from 33"" to 37"" in 1"" increments,Product Specifications,Tubing (Width): .75"",Handle to Floor (Height): 33""-37"",Product Weight Capacity: 500 lbs,Warranty: Limited Lifetime",,Drive,rtl10304hd,,,,,
https://www.allegromedical.com/products/stander-security-pole-and-curve-grab-bar/,Stander Cane - Right,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/1/4/141-0220a.jpg,141 0220,,Stander Inc,220.660000,"The ,Stander Inc Security Pole with Curved Grab Bar, offers secure, safe support for sitting, standing or transferring. If you have a low couch or chair that has become hard to rise from, install the Security Pole with Curved Grab Bar from Stander Inc! It works great at your bedside and in the bathroom. And because no wall mounts are needed, you can use it anywhere in your home, exactly where it is needed. When you want to get up, use the Curved Grab Bar to rise to a standing position. The 4 handles of the Curved Grab Bar let you 'climb' to a standing position while also providing support as you get your footing. The Curved Grab Bar also pivots, locking in place at 8 points (every 45º). Installation is simple and secure. The floor to ceiling Security Pole is tension mounted and comes with its own wrench so no other tools are required. It is not necessary but, If desired, the ceiling mount can be permanently installed with the included wood screws.,Security Pole & Curve Grab Bar Features:,2 products in 1: Floor to ceiling pole with pivoting Curve Grab Bar that locks in place at 8 different positions, every 45 degrees,Adjustable: fits ceiling heights 7ft to 10ft,Portable: Main pole easily separates into two 53"" pieces making it easy to transport,Adaptable: No need for wall mounts, can be installed in virtually any area of a
room, exactly where it is needed,Security Pole & Curve Grab Bar Specifications:,Rust resistant zinc plated steel with Durable powder coat finish,Fits ceiling heights: range of 7-10 ft ceiling,Weight Capacity: 300lbs,Weight of Product: 20lbs,Package Dimensions: 54"" L x 12.5"" W x 2.75"" H","Minimal installation required,Use anywhere in your house where you need assistance,Safe support for sitting, standing or transferring",Stander Inc,"1100A, 7500-R",25,very good helper,"great placed right outside of shower, so can use to grab on and get into shower so don't need permanent metal bars that will break your tile. A suction plastic bar is good inside of shower in addition to this",Little Banshee,10/11/10
https://www.allegromedical.com/products/underarm-crutch-cushion-underarm-crutch-cushion-slit-gray-1-pair-1-pair/,"Underarm Crutch Cushion - Underarm Crutch Cushion, Slit, Gray, 1 Pair - 1 pair",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/0/_02_5d_underarm-crutch-cushion-slit-gray-1-pair-569876-medium_0.jpg,762 569876 00,Be the first to review this product,Drive,$11.31,"AllegroMedical.com presents The Underarm Crutch Cushion, Slit, Gray, 1 Pair. Accessory parts and products for canes and crutches.,Replacement underarm crutch cushions (pair). For use with: 10400, 10401, 10402, 10430, 10431, 10432 crutches.",,Drive,RTL10446,,,,,
https://www.allegromedical.com/products/free-standing-cane-tip-each/,Free Standing Cane Tip - Each,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/9/_9a_c2_free-standing-cane-tip-573998-medium_0.jpg,762 573998 01,Be the first to review this product,Drive,$20.79,"AllegroMedical.com presents The Free Standing Cane Tip. Enjoy the enhanced stability found in large base quad canes with this lighter, more compact design. The Free Standing Cane Tip from Drive Meical is designed to be lifted and set on a more uniform surface than would be with the prongs of a large quad base cane, providing better balance and a more natural walking gait. Compatiblewith any 3/4"" diameter cane, the Free Standing Cane Tip offers ton of options. Plus, the cane stands independently; making use even easier. Durable yet lightweight, the Quad Tip is an excellent solution for improved mobility.,Features and Benefits,Four-pronged base provides better balance and stability,Allows cane to stand upright on its own,For use with 3/4"" Diameter Canes,Package includes four replacement pads,Warranty: 1 Year Limited,Model # rtl10353","Four-pronged base provides better balance and stability,Allows cane to stand upright on its own,For use with 3/4"" Diameter Canes,Package includes four replacement pads",Drive,RTL10353,,,,,
https://www.allegromedical.com/products/large-base-quad-cane-tips-3-4-each/,"Large Base Quad Cane Tips, 3/4"" - Each",https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/6/_6c_98_large-base-quad-cane-tips-3-4-574003-medium_0.jpg,762 574003 01,Be the first to review this product,Drive,$11.53,"AllegroMedical.com presents The Large Base Quad Cane Tips, 3/4"". Revitalize your quad cane with replacement tips from Drive Medical. Use over time can wear out the tip of your mobility aid, making it unsafe. But an easily installed replacement cane tip makes it like new! Available in two size options, Drive tips fit your cane perfectly.,Features and Benefits,Safely replaces worn tips on a quad cane,Compatible with most manufacturer's products,Easy to install,Warranty: N/A,Model # rtl10321bkb","Safely replaces worn tips on a quad cane,Compatible with most manufacturer's products,Easy to install",Drive,RTL10321BKB,,,,,
https://www.allegromedical.com/products/offset-handle-aluminum-cane-each/,Offset Handle Aluminum Cane - Each,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/7/_72_16_offset-handle-aluminum-cane-552232-product-medium_image.jpg,762 5085,Be the first to review this product,Mountain Properties,$16.29,"Offset Handle Aluminum Cane, features exclusive shock absorption system, sure grip foam handles, wrist strap and non-slip rubber tips. Fully adjustable in height from 31"" to 40"".",,Mountain Properties,21032,,,,,
https://www.allegromedical.com/products/wood-tourist-handle-cane-natural-each/,Wood Tourist Handle Cane Natural - Each,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/e/_ed_38_wood-tourist-handle-cane-natural-548580-product-medium_image.jpg,762 5072,,Mountain Properties,$15.62,"Alex Orthopedic Tourist Handle Cane is a traditional walking cane. Can be used in either right or left hand. Height: approx 36-37"" and has a weight capacity: 300 lbs. Solid wood. 18mm Rubber Tip. Laminated wood.","Also known as hospital cane,Can be used in either right or left hand,Made from solid wood,300 lbs. weight capacity",Mountain Properties,3004,7,,,,
https://www.allegromedical.com/products/switch-sticks-seat-mobility-cane/,Switch Sticks Seat Mobility Cane - Storm,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/5/_52_e7_switch-sticks-seat-mobility-cane-567352-medium_0.jpg,762 567352,Be the first to review this product,Switch Sticks,48.100000,"AllegroMedical.com presents The Switch Sticks Seat Sticks Mobility Cane. The seat stick is a versatile mobility aid that provides the user with a walking stick for support and a seat for resting. Ideal for attending a sporting event, concert or simply resting your legs after a long walk.,Features:,:, Folds to 34.4"" for easy storage and portability,:, Lightweight aluminum supports up to 220 lbs,Typically used by someone 5’ - 5’ 10”,Specifications,:,220lb. Weight Capacity,1 Year Warranty,Unit Weights 2 lbs.","Portable and versatile,Safe and secure,1 year warranty,220 lb. weight capacity",Switch Sticks,502-2002-5108,,Excellent product,The hemi walker is lightweight and easy to use for my wife. It folds down for easy carry in a car when going somewhere. She really likes the walker.,Jim the husband,10/2/15
https://www.allegromedical.com/products/switch-sticks-seat-mobility-cane/,Switch Sticks Seat Mobility Cane - Storm,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/5/_52_e7_switch-sticks-seat-mobility-cane-567352-medium_0.jpg,762 567352,Be the first to review this product,Switch Sticks,48.100000,"AllegroMedical.com presents The Switch Sticks Seat Sticks Mobility Cane. The seat stick is a versatile mobility aid that provides the user with a walking stick for support and a seat for resting. Ideal for attending a sporting event, concert or simply resting your legs after a long walk.,Features:,:, Folds to 34.4"" for easy storage and portability,:, Lightweight aluminum supports up to 220 lbs,Typically used by someone 5’ - 5’ 10”,Specifications,:,220lb. Weight Capacity,1 Year Warranty,Unit Weights 2 lbs.","Portable and versatile,Safe and secure,1 year warranty,220 lb. weight capacity",Switch Sticks,502-2002-5108,,Easy to Use and Light,"Used after massive stroke with very weak left side. The best walking device to keep after trying many other tools. Strong and sturdy to support 150lb, 5'-10",RLL,8/13/15
https://www.allegromedical.com/products/switch-sticks-seat-mobility-cane/,Switch Sticks Seat Mobility Cane - Storm,https://www.allegromedical.com/media/catalog/product/cache/245a440e56007005bd7f3fd02cfb9075/_/5/_52_e7_switch-sticks-seat-mobility-cane-567352-medium_0.jpg,762 567352,Be the first to review this product,Switch Sticks,48.100000,"AllegroMedical.com presents The Switch Sticks Seat Sticks Mobility Cane. The seat stick is a versatile mobility aid that provides the user with a walking stick for support and a seat for resting. Ideal for attending a sporting event, concert or simply resting your legs after a long walk.,Features:,:, Folds to 34.4"" for easy storage and portability,:, Lightweight aluminum supports up to 220 lbs,Typically used by someone 5’ - 5’ 10”,Specifications,:,220lb. Weight Capacity,1 Year Warranty,Unit Weights 2 lbs.","Portable and versatile,Safe and secure,1 year warranty,220 lb. weight capacity",Switch Sticks,502-2002-5108,,Item was 100 dollars cheaper than last 1,"It is lighter than the previous item my mom owned, and comes with more cushioned grips. The mounting braces are much more flush and are more secure. And of course the fact that it cost a mere fraction of what she had to pay before is outstanding. The product arrived days before the time it was expected. It came fully assembled. We were both very pleased with the product and the terrific customer service provided.",Lana the Helper,11/21/13
